"authorId","fullName","surname","givenName","documentCount","university","city","country","topSubjectArea","orcid"
"58290962400","Ambika Nand Jha","Jha","Ambika Nand",21,"Sharda University","Greater Noida","India","Medicine (all)","0000-0002-4640-1489"
"57214682204","Santosh Kumar","Kumar","Santosh",21,"Sharda University","Greater Noida","India","Computer Science (all)",""
"56661828600","Rajni Ranjan","Ranjan","Rajni",21,"Sharda University","Greater Noida","India","Medicine (all)","0000-0003-2324-6970"
"57216958774","Bhumika Kumar","Kumar","Bhumika",21,"Sharda University","Greater Noida","India","Medicine (all)",""
"36700518400","Dhruv Sabharwal","Sabharwal","Dhruv",21,"Sharda University","Greater Noida","India","Social Sciences (all)","0000-0002-6973-7137"
"57830747000","Sweta Dixit","Dixit","Sweta",21,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0002-0646-8865"
"57193092220","Sunny Dholpuria","Dholpuria","Sunny",21,"Sharda University","Greater Noida","India","Medicine (all)","0000-0002-0512-4729"
"57223127526","Nageshwar Nath Pandey","Pandey","Nageshwar Nath",21,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59170066800","Suman","Suman","",21,"Sharda University","Greater Noida","India","Medicine (all)",""
"57210428908","Hoor Fatima","Fatima","Hoor",20,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0002-4285-2661"
"54956271500","Hemant Sawhney","Sawhney","Hemant",20,"Sharda University","Greater Noida","India","Dentistry (all)","0000-0002-0862-0760"
"57224984975","Noopur Srivastava","Srivastava","Noopur",20,"Sharda University","Greater Noida","India","Chemistry (all)","0000-0002-9195-5448"
"59193877800","Narender B. Singh","Singh","Narender B.",20,"Sharda University","Greater Noida","India","Materials Science (all)",""
"55011787900","Meenakshi Bothra","Bothra","Meenakshi",20,"Sharda University","Greater Noida","India","Medicine (all)",""
"57214158788","Amit Saxena","Saxena","Amit",20,"Sharda University","Greater Noida","India","Physics and Astronomy (all)","0000-0003-2590-7234"
"57427040600","Ashok Kumar","Kumar","Ashok",20,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0001-5561-9474"
"57226127676","Mithilesh Narayan Mishra","Mishra","Mithilesh Narayan",20,"Sharda University","Greater Noida","India","Medicine (all)",""
"57653313000","Satya Prakash","Prakash","Satya",20,"Sharda University","Greater Noida","India","Engineering (all)",""
"57208126664","Ravi Prakash Chaturvedi","Chaturvedi","Ravi Prakash",20,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0003-3216-5531"
"57211852478","Shikha Chadha","Chadha","Shikha",20,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0002-5664-8522"
"57193712042","B. S. Shajee Mohan","Shajee Mohan","B. S.",20,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0001-6820-960X"
"54935273600","Ramji Lal Sahu","Sahu","Ramji Lal",19,"Sharda University","Greater Noida","India","Medicine (all)",""
"60200604700","Himanshu Sharma","Sharma","Himanshu",19,"National Institute of Technology Patna","Patna","India","Engineering (all)",""
"57210531373","Javed Ahmad","Ahmad","Javed",19,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57218166042","Akanksha Mishra","Mishra","Akanksha",19,"Sharda University","Greater Noida","India","Materials Science (all)","0000-0002-5468-2217"
"57211733991","Megha Gupta","Gupta","Megha",19,"Sharda University","Greater Noida","India","Engineering (all)","0009-0004-4719-4057"
"55603444000","Pratima Walde","Walde","Pratima",19,"Sharda University","Greater Noida","India","Engineering (all)",""
"57195551893","Piyush Mittal","Mittal","Piyush",19,"Sharda University","Greater Noida","India","Medicine (all)","0000-0002-1741-5064"
"58972744300","Shree Harsh Attri","Attri","Shree Harsh",19,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0001-6915-0048"
"57191059415","Ankita Behl","Behl","Ankita",19,"Sharda University","Greater Noida","India","Medicine (all)",""
"55253241200","Bhawna Mallick","Mallick","Bhawna",19,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57213159105","Abhishek Singh Verma","Verma","Abhishek Singh",19,"Sharda University","Greater Noida","India","Computer Science (all)",""
"56595009500","Garima Nagpal","Nagpal","Garima",19,"Sharda University","Greater Noida","India","Physics and Astronomy (all)","0000-0002-5182-8233"
"58082853200","Mohini Singh","Singh","Mohini",19,"Sharda University","Greater Noida","India","Medicine (all)",""
"57201252063","Km Rachna","Rachna","Km",18,"Sharda University","Greater Noida","India","Physics and Astronomy (all)",""
"24338803400","Lakshamanbhai D. Patel","Patel","Lakshamanbhai D.",18,"Sharda University","Greater Noida","India","Pharmacology, Toxicology and Pharmaceutics (all)",""
"58855108600","Muskan Chadha","Chadha","Muskan",18,"Sharda University","Greater Noida","India","Agricultural and Biological Sciences (all)","0009-0005-2494-8044"
"58776855900","Prashant K. Agrawal","Agrawal","Prashant K.",18,"Sharda University","Greater Noida","India","Pharmacology, Toxicology and Pharmaceutics (all)",""
"57220268794","Iqra Javid","Javid","Iqra",18,"Sharda University","Greater Noida","India","Computer Science (all)",""
"58349623400","Suneyana Rawat","Rawat","Suneyana",18,"Sharda University","Greater Noida","India","Physics and Astronomy (all)",""
"57213411744","Ashok Kumar Agarwal","Agarwal","Ashok Kumar",18,"Sharda University","Greater Noida","India","",""
"57198891757","Ajay Kumar","Kumar","Ajay",18,"Sharda University","Greater Noida","India","Business, Management and Accounting (all)","0000-0003-1762-6627"
"59317402500","Bhawna Sharma","Sharma","Bhawna",18,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"57200651862","Savita Rani","Rani","Savita",18,"Sharda University","Greater Noida","India","Agricultural and Biological Sciences (all)","0000-0001-5972-0043"
"57267170400","Annu Mishra","Mishra","Annu",18,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0001-9442-0601"
"57226204901","Surender Jangra","Jangra","Surender",18,"Sharda University","Greater Noida","India","Medicine (all)","0000-0001-7839-0588"
"57219918800","Ankit Khare","Khare","Ankit",18,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0002-0681-9987"
"57982898200","Prashant Kumar Tiwari","Tiwari","Prashant Kumar",18,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"57219452063","Kusum Lata","Lata","Kusum",18,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0002-9492-7653"
"57225049082","Richa Pathak","Pathak","Richa",18,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"57763337600","Asrar Ahmad Malik","Malik","Asrar Ahmad",18,"Sharda University","Greater Noida","India","Medicine (all)",""
"36113408400","Kashmira J. Gohil","Gohil","Kashmira J.",18,"Sharda University","Greater Noida","India","Pharmacology, Toxicology and Pharmaceutics (all)","0000-0003-4142-3379"
"57210410837","Rameez Jabeer Khan","Khan","Rameez Jabeer",18,"Sharda University","Greater Noida","India","Medicine (all)",""
"57217393080","Arti Ranjan","Ranjan","Arti",17,"Sharda University","Greater Noida","India","Computer Science (all)",""
"55902032200","Kapil K. Sharma","Sharma","Kapil K.",17,"Sharda University","Greater Noida","India","Engineering (all)",""
"57216762677","Satendar Singh","Singh","Satendar",17,"Sharda University","Greater Noida","India","Computer Science (all)","0009-0001-8975-2916"
"56507273900","Nishit Palo","Palo","Nishit",17,"Sharda University","Greater Noida","India","Medicine (all)",""
"57216222226","Mohit Maurya","Maurya","Mohit",17,"Sharda University","Greater Noida","India","Business, Management and Accounting (all)","0000-0003-3327-9346"
"36560929800","Vasudha Arora","Arora","Vasudha",17,"Sharda University","Greater Noida","India","Computer Science (all)","0009-0001-6531-1841"
"57262467200","Sushant Jhingran","Jhingran","Sushant",17,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0002-6933-4282"
"57216917636","Rashmi Jain","Jain","Rashmi",17,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"57200584420","Vikas Sharma","Sharma","Vikas",17,"Sharda University","Greater Noida","India","Pharmacology, Toxicology and Pharmaceutics (all)","0000-0001-6396-7583"
"57198780718","Mansi M. Sharma","Sharma","Mansi M.",17,"Sharda University","Greater Noida","India","Materials Science (all)","0000-0001-6536-1075"
"57704445500","Raju Goyal","Goyal","Raju",17,"Sharda University","Greater Noida","India","Engineering (all)",""
"59301960300","Gunjan Garg","Garg","Gunjan",17,"Chitkara University, Punjab","Rajpura","India","Computer Science (all)",""
"57204888910","Sweta Srivastav","Srivastav","Sweta",17,"Sharda University","Greater Noida","India","Physics and Astronomy (all)","0000-0001-8804-4558"
"55903456100","Pushpendra Kumar Rajput","Rajput","Pushpendra Kumar",17,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0002-1784-3157"
"57207890275","Neelesh Kumar Maurya","Maurya","Neelesh Kumar",17,"Sharda University","Greater Noida","India","Medicine (all)","0000-0003-3210-0375"
"58612649100","Aaryan Gupta","Gupta","Aaryan",17,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"57222075892","Komal Kapoor","Kapoor","Komal",17,"Sharda University","Greater Noida","India","Business, Management and Accounting (all)","0000-0003-2013-2636"
"57216510507","Archana Khanna","Khanna","Archana",17,"Sharda University","Greater Noida","India","Medicine (all)",""
"55324108200","Jyoti Mishra","Mishra","Jyoti",17,"Sharda University","Greater Noida","India","Medicine (all)",""
"57714293200","Mohit Kumar","Kumar","Mohit",17,"Sharda University","Greater Noida","India","Engineering (all)","0000-0002-3126-7635"
"57709391800","S. Ali","Ali","S.",17,"Sharda University","Greater Noida","India","Multidisciplinary","0000-0002-9725-3498"
"56973855300","Swati Mittal Singal","Singal","Swati Mittal",17,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0001-6419-6864"
"57209471480","Priti Verma","Verma","Priti",17,"Sharda University","Greater Noida","India","Computer Science (all)",""
"56728692400","Sunanda Kakroo","Kakroo","Sunanda",17,"Sharda University","Greater Noida","India","Materials Science (all)","0000-0001-8452-7261"
"57200148674","Raju Ganesh Sunder","Sunder","Raju Ganesh",16,"Sharda University","Greater Noida","India","Energy (all)","0000-0003-1515-1496"
"57204358889","Sangeeta Rawal","Rawal","Sangeeta",16,"Sharda University","Greater Noida","India","Chemistry (all)",""
"56029208600","Dinesh Kumar Bagga","Bagga","Dinesh Kumar",16,"Sharda University","Greater Noida","India","Dentistry (all)","0000-0001-7092-5541"
"56370698900","Madhukar M. Deshmukh","Deshmukh","Madhukar M.",16,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0002-2474-3162"
"57211338411","Deepak Sethi","Sethi","Deepak",16,"Sharda University","Greater Noida","India","Pharmacology, Toxicology and Pharmaceutics (all)","0000-0003-0977-2130"
"57075861500","Bindu T. Nair","Nair","Bindu T.",16,"Sharda University","Greater Noida","India","Medicine (all)","0000-0003-4957-0437"
"57191728017","Monal Trisal","Trisal","Monal",16,"Sharda University","Greater Noida","India","Medicine (all)",""
"56257554100","Sushma Kakkar","Kakkar","Sushma",16,"Sharda University","Greater Noida","India","Computer Science (all)",""
"58613972600","Manu Mehrotra","Mehrotra","Manu",16,"Sharda University","Greater Noida","India","Materials Science (all)","0009-0003-4841-1589"
"36458422600","Ruchi Jain Garg","Garg","Ruchi Jain",16,"Sharda University","Greater Noida","India","Business, Management and Accounting (all)","0000-0001-9902-4974"
"57220115317","Manchanda Rimple","Rimple","Manchanda",16,"Sharda University","Greater Noida","India","Economics, Econometrics and Finance (all)","0000-0002-7374-3388"
"57208468892","Shaheen Naz","Naz","Shaheen",16,"Sharda University","Greater Noida","India","Computer Science (all)",""
"58510517300","Harish Bhardwaj","Bhardwaj","Harish",16,"Sharda University","Greater Noida","India","Medicine (all)","0000-0001-5080-9471"
"57203178939","Sachin Kumar Srivastava","Srivastava","Sachin Kumar",16,"Sharda University","Greater Noida","India","Social Sciences (all)","0000-0002-1793-4446"
"55625355600","Astha Gupta","Gupta","Astha",16,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)","0000-0002-5813-3717"
"57218140196","Preeti Dubey","Dubey","Preeti",16,"Sharda University","Greater Noida","India","Computer Science (all)",""
"23106136000","Durgaprasad Janjanam","Janjanam","Durgaprasad",15,"Sharda University","Greater Noida","India","Engineering (all)","0000-0003-4259-9229"
"6602559404","Renuka J. Bathi","Bathi","Renuka J.",15,"Sharda University","Greater Noida","India","Dentistry (all)",""
"59035743700","P. K. Mishra","Mishra","P. K.",15,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0002-4859-9484"
"57219332018","Prabhu Chandra Mishra","Mishra","Prabhu Chandra",15,"Sharda University","Greater Noida","India","Medicine (all)",""
"57223045806","Nikhil Ranjan","Ranjan","Nikhil",15,"Sharda University","Greater Noida","India","Computer Science (all)",""
"55455999000","Arpita K. Srivastava","Srivastava","Arpita K.",15,"Sharda University","Greater Noida","India","Physics and Astronomy (all)",""
"55444095700","Vishwanath Upadhyay","Upadhyay","Vishwanath",15,"National Academy of Sciences","Prayagraj","India","Medicine (all)",""
"8556838100","V. P.S. Punia","Punia","V. P.S.",15,"Sharda University","Greater Noida","India","Medicine (all)",""
"55490640000","Pervez Ahmed","Ahmed","Pervez",15,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57772413500","Rachna Bansal","Bansal","Rachna",15,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0001-5654-9201"
"58263153700","Ankur Singh","Singh","Ankur",15,"Sharda University","Greater Noida","India","Energy (all)","0000-0003-4863-5892"
"57219900788","Rosey Chauhan","Chauhan","Rosey",15,"Sharda University","Greater Noida","India","Computer Science (all)",""
"58988317300","Utkarsh","Utkarsh","",15,"Sharda University","Greater Noida","India","Engineering (all)","0000-0003-1681-2735"
"58587395200","Ramneet Kaur","Kaur","Ramneet",15,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0002-4066-5416"
"57203039169","Mohd Tajammul","Tajammul","Mohd",14,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0001-8177-5366"
"57216323270","Tanabalou Jayachitra","Jayachitra","Tanabalou",14,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57212305443","Divyani Panwar","Panwar","Divyani",14,"Sharda University","Greater Noida","India","Agricultural and Biological Sciences (all)","0000-0003-0017-6658"
"57196716104","Sunil Kumar Saxena","Saxena","Sunil Kumar",14,"JK Lakshmi Cement Ltd.","Ahmedabad","India","Materials Science (all)",""
"14421025800","Sonia Khanna","Khanna","Sonia",14,"Sharda University","Greater Noida","India","Engineering (all)",""
"59759181100","Anita Singh","Singh","Anita",14,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0002-3618-5938"
"56913195000","Atul Sangal","Sangal","Atul",14,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57195149782","Nilofer Naqvi","Naqvi","Nilofer",14,"National Institute of Pathology","New Delhi","India","Medicine (all)",""
